Context,Response,Answer,bleurt_score
"My mom made a lot of mistakes a couple years back, and I can't seem to forgive her. I want to say that it's okay, but I can't. I feel like even if I did forgive her, I wouldn't be able to say it to her face.","How someone feels when they forgive another, is at peace with themselves and their understanding of what went wrong, who was responsible for what in the situation, and clarity on their own motivation, actions, emotions including pain, regret, resentment, sadness.These steps ideally allow a new door to open in order to develop new paths in the existing relationship or accept that this will not be possible due to either person's way of handling themselves.The long answer would be that you're not yet through with this process.I commend you on being truthful with yourself about yourself.You're on the right track by expecting to feel resolved when you've reached resolution, and not before.Finding patience with the unpredictable amount of time needed to thoroughly examine all the details of the incidents you mention, sometimes is a frustration of its own.Keep up your good work of knowing your own life.It is a worthwhile endeavor!","I hear how painful it is to hold onto those hurts, and it’s okay to need time before you can say the words out loud. Lean on the resilience, empathy, and decision‑making strengths you’ve already built as a caregiver, and consider sharing your feelings with a trusted friend, mentor, or counselor who can help you process and gradually find a path toward forgiveness. Remember, forgiveness is a personal journey that can unfold at your own pace, and you don’t have to force it before you’re ready.",0.41603219509124756
"I’m in my early 20s. My ex’s parents are friends with them and have told them bad things about me. I left my ex due to an abusive situation, and they are making me look like I was the bad one.","Maybe you can talk with your partner about this first look at the different elements of a possible conversation in the future. If you are at a place where you are willing or able to disclose the reason that you left your ex, that could be one element of the discussion, but it doesn't have to be.I don't know how long we have been together with your current partner, but perhaps his or her parents would see you for who you are and make their own opinions over time. That may be a discussion to have with them as well.Hopefully your partner will be a good sounding board before these conversations.","I’m really sorry you’re dealing with this— being mis‑represented by your ex’s family can feel like bullying and it’s understandable to feel hurt and angry. It can help to lean on trusted friends, a counselor or a young‑carer support service (for example Childline 0800 1111) who can listen, give you practical advice and help you set boundaries. If the false statements are affecting your reputation or wellbeing, consider documenting what’s said and, if needed, seeking advice from a trusted adult or a legal/advocacy service about how to protect yourself.",0.4325869083404541
How does a person start the counseling process?,"I'd recommend looking on psychologtoday.com, reading the bio's of potential therapists who you think you would relate best with, then contact them through e-mail or on the phone.","Start by choosing a trusted person you can speak to—like a teacher, project worker, family member, or friend—and let them know you’d like professional help. Then contact a counselor available in your school, a health centre, a hospital or a youth centre and arrange a private appointment. In the first session you’ll share your concerns, and the counsellor will listen and guide you toward the support you need.",0.4052127003669739
"I find that I imagine things sexually, and I hate it because it puts strain on my relationship. I feel helpless and guilty. I want it to go away, and I want to make my woman happy again.","It is completely understandable that you would like to find a way to make these intrusive thoughts go away, however, your feeling that you can't control having these thoughts is accurate. It's also understandable that you would feel helpless and guilty, given that you see how these thoughts are effecting your relationship, though I would encourage you to go easy on yourself and remember that you aren't choosing to have these thoughts. I'm sure that if there was a switch to turn them off, you would flip it.There is no magic technique or pill that can guarantee these thoughts will go away, however, therapy may still have a lot to offer. In working with a competent therapist, you may be able to gain insight into where these thoughts are coming from and develop new ways of relating to them so that they do not leave you feeling as helpless and guilty and can be more present with your partner. Though there is no guarantee that the thoughts will go away, this may also be a result of work with a therapist. Either way, you may be able to find a way to deal with the thoughts and show up in your relationship in a way that will be satisfying to you and your partner.","I hear how painful and overwhelming those intrusive thoughts feel, and it’s brave of you to want to change them for yourself and your relationship. Consider talking openly with your partner about what’s happening and, if possible, reaching a trusted counselor or therapist who can help you learn coping tools—like mindfulness or guided techniques—to reduce unwanted sexual imagery. Remember you don’t have to face this alone; friends, family, or support groups for young carers can also offer understanding and practical encouragement.",0.41522347927093506
"I am a female, and I am afraid of having sex. I am afraid of disappointing my partner by being inexperienced. I think he thinks I'm not a virgin. I am also scared that he will be disappointed with my naked body. I don't want my partner to think differently of me because I am afraid of having sex.","As hard as it may be to do this, since all the media and marketing of how an ideal person looks and performs sexually, surrounds us, keep in mind that the images presented in order to sell movies and almost any product, is meant to trigger fantasies.No one is a fantasy, we are all real and unique.  We can be influenced to believe that being a fantasy is better than being who each of us is, genuinely.Your partner may be much more accepting of your body and your level of sexual experience, than you are of yourself!Sex within a relationship means the two people want to have with the other one, not because they have ideal bodies and expertise, but because the person wants to make love to the one whom they love.When you are in a loving relationship, part of this includes talking about sensitivities and insecurities.  Having a conversation gives the chance to know that you are accepted for who you are, not how closely you resemble a made up idea meant to persuade people to buy items.","It’s normal to feel nervous, and the first step is to share those feelings with someone you trust—a friend, family member, or counselor—so you can get support and perspective. Talk openly with your partner about your worries; honest communication often eases anxiety and helps both of you understand each other’s expectations. Remember to be kind to yourself, take things at a pace that feels right, and use coping tools (like breathing exercises or talking to a support service) whenever stress arises.",0.3592454195022583
"I never feel like myself. I can’t even think straight anymore. I start stuttering and I can’t remember anything. I always get nervous and usually talk myself down but recently end up fighting with, what feels like, someone else. I don’t know why I feel this way, but I hate it.","What you are describing sounds like it may be a form of dissociation. Dissociation is our mind's way of disconnecting us from aspects of our experience in an attempt to protect us in overwhelming situations. It also sounds like you are noticing anxiety in certain situations. In working with a competent therapist, you may be able to gain insight into these experiences, learn skills for coping with anxiety and reconnecting with yourself, and alleviate these symptoms over time.","I’m really sorry you’re feeling this way—it sounds like overwhelming stress or anxiety that’s affecting your thoughts and emotions. It can help to talk openly with a trusted adult—like a friend, family member, teacher, or counselor—and consider reaching out to a doctor or therapist for professional support, such as CBT, which many find effective. Using a diary or a self‑help app in the meantime can also give you a safe space to sort through these feelings.",0.5216495394706726
"My fiancé and I come from a strong Christian background but both went off the ""straight and narrow"" once before. He is having a hard time accepting my past, especially that I'm not a virgin. He has a hard time in general accepting himself and others.    His insecurities are hurting our relationship. How can I help him let go of my past and decide to live in the present?","You are right that his insecurities are at the root of the issue.  You cannot change that for him.  He will have to do the work to handle those emotions on his own.  What you can do is reassure him in whatever ways possible, but always recognizing that you can't ""fix"" this for him.  When I work with people who struggle with their partner's past experiences, I always frame it like this:  Everything that you've experienced has resulted in you being the person you are today.  The person they claim to love.  If you had not gone through some of those experiences, you would not be in the position you're in now, ready to commit to him and know that you're satisfied with that.  Just as when bad things happen to us, we have to find a way to appreciate the lessons learned your fiance has to accept that you're the person you are today because of what you have gone through.  Celebrate that you have moved through that and have landed in this perfect position with him!Hope that helps, Allison","Talk openly with him about how much you love and value him now, emphasizing that your past doesn’t change who you are today and that you both deserve a present‑focused, judgment‑free relationship. Encourage him to explore his own insecurities—perhaps with a trusted friend, pastor, or counselor—so he can practice self‑compassion and let go of guilt that’s rooted in past expectations. Remind both of you that, like caregiving, you’ve already shown resilience and empathy; using those strengths can help you support each other while staying grounded in the here‑and‑now.",0.460712730884552
"How do I make myself happy without the people who made me happy? Now that they’re gone, I feel sad. It’s been two months now but I seem to be unable to stay okay and independent.","It sounds like you have been feeling pretty down, since the loss of a relationship, and you're wondering how to be happy by yourself. Intimacy is a very natural human desire and at the same time learning to enjoy ourselves, even when we are alone, can strengthen our ability to lead a satisfying life in and out of relationship. Working with a therapist, you may be able to gain insight into how you show up in your relationships with yourself and others and discover more fulfilling ways to do so.","I know how painful it can feel when the people who brought you joy are no longer there, and it’s normal to feel sad for a while. Try to look after the basics that research shows boost wellbeing—regular sleep, gentle exercise, and small moments of doing things you enjoy—while also reaching out to someone you trust (a friend, family member, teacher, or carer‑support worker) to talk about how you’re feeling. Using self‑help tools or positive‑psychology exercises (like gratitude journaling or brief “three‑good‑things” reflections) and connecting with youth‑carer resources can give you practical ways to start feeling happier and more independent.",0.45600128173828125
"I'm a young adult woman, and I have trouble finding my true identity being at home. This all started when I had a boyfriend about 10 months ago. My boyfriend and I were dating for a couple months and decided to get in to sexual acts. At the time, I was pretty religious, but I let this happen. I don't know why. I felt kind of guilty but mostly because I know my parents wouldn't like it. My parents are very religious—they're Christians. We did things every time he'd come over to my house. We didn't have anything to do at our house, so we would get tempted to do things when we'd watch movies by ourselves.
   One day, my parents found out I did this stuff with him because my dad read my messages. As soon as my dad found this out, he told my mom. They were both aggravated. They told me he was just a boy that wanted to get inside my pants. They said he wanted me for sex and he's not a Christian. I took their advice and broke up with him. Once we broke up for about a month, I decided to get back together with him a little after school started. My parents found out eventually, and I decided to not listen this time. I would constantly talk to my boyfriend about what they say about him: how's he's not the right one for me, and God totally forbids him. I would kind of try to break up with him, and then eventually I would just never listen to my parents. They're always yelling at me about how I shouldn't date this boy. I felt too old to listen to them. Now I'm kind of just stuck. Is the real me religious? Have I been brainwashed by him? I don't talk to my parents anymore about him, and my parents think I'm deceiving because of it. They threatened me that if I'm still with him, I can't do track and they won't support me. They've also called me slut, and now they called me basically a devil worshipper. They say my boyfriend is taking me away from my parents. I'm actually very happy with him. They also say I'm living a separate life at home than I am at school. They say they want what's best for me and love me because they adopted me.","What a tough situation you must be in, feeling torn between your parents and someone who is very special to you. I would say the first thing you want to do is (if you haven't already), have a calm reciprocal conversation with your parents, telling them how you feel and letting them know what you need from them. If communication attempts are unsucessful then you will need to make a decision with how you would like to move forward. You, unfortunately, will not be able to change your parent's feelings or opinions but you can agree to disagree on certain matters by keeping them separate from the relationship you have with your parents. It always helps to try and see things from another angle. You might want to, for example, try and understand your parent's perspectives and let them know you understand that they are upset. Validating other's feelings can be very helpful with communicating effectively. Are you living with your parents and do they support you? If so, are you willing to give that up should you decide to not follow their rules? Know that there is nothing wrong with being happy with someone or loving somebody so deeply. Your feelings and actions certainly do not make you brainwashed or a devil worshipper. Not everyone will always approve of the choices we make and sometimes we need to be okay with that. Best of luck to you.","I hear how painful it is to feel torn between your own feelings and your parents’ expectations, and it’s okay to be uncertain about your identity right now. You have the right to confidential support—talking to a trained confidential adviser (who can visit you at home or in a youth‑care setting) can help you explore your values, your relationship, and any worries about school or housing without your parents hearing. Taking care of your mental health is important, so consider reaching out to a trusted adult, a youth‑care service, or a confidential adviser who can help you plan next steps and protect your wellbeing.",0.4878166913986206
"I have been with my best friend for over a year, and we have had a beautiful baby girl. We were in love, and I still love her dearly. I am in my late teens and so is she. She says she has lost her connection with me. She is talking to a random guy that she says is just someone to talk to. But she says she still loves me. I'm very hurt and confused.","Congrats on having your daughter!Have you told your partner about your feelings of ""hurt and confused""?This is one possible way of opening a conversation about the different ways you each feel about one another and whether either of you would like changing or continuing to live together, in light of the change in emotional connection.The first step of having a dialogue about a relationship is being clear on what you are feeling, what you are willing to contribute to the relationship and what you would like having in return from your partner.Ask your partner if she is willing to have a conversation on these topics.  Then, allow some time so each of you is clear about their own expectations and what is possible to offer the other.This is a fairly complex process and very often is difficult to keep on track without outside help to keep the discussion focused.It is normal for emotions to override our logic when discussing matters we care about deeply.If the conversations don't go very far, or if your partner has no interest in talking, stick with your own interest to more fully understand matters.Interview some therapists to find one whom you feel helps you clarify and find direction for yourself about this situation.","I’m really sorry you’re feeling hurt and confused right now—it’s understandable to need clarity and support when your relationship feels uncertain. Try to have an honest, calm conversation with your partner about how you both feel, and also reach out to a trusted adult — like a parent, teacher, GP, or youth‑carer worker — who can listen and help you both navigate these emotions and any practical needs you have as young parents. Remember you don’t have to face this alone; connecting with a local young‑carers service or a counselor can give you a safe space to sort through your feelings and plan what’s best for you and your baby.",0.4779598116874695
I have several issues like I don't like people. They make me sick. I have issues with talking to people. I feel like they are talking about me and making fun of me. I have felt this way for years. When I look people in the eyes I have voices that tell me to hurt them and if I don't stop looking at who I am talking to it gets so loud I can't hear what they are saying. I just stay away from people to avoid this. I look at people and think how I could hurt them. I feel like I am worthless and would be better off not in this world where I don't fit in. Every day I wake up it's like another day. Any info would be good.,"Sounds like you are dealing with a lot within your self which is causing you great pain.  I would suggest that first you get a full physical evaluation to make sure that you are ok physically.  Then getting a mental evaluation as well from a psychiatrist.  Seeing both would help rule out any physically or psychologically causes to your symptoms.    After getting these evaluations, your physician should be able to help guide you on what treatments would be the best to help with your everyday challenges your are facing.  Whether treatment includes medication and/or psychotherapist would be discussed.  Please consider doing both immediately so you can have the live you want everyday you wake up.","I’m really sorry you’re feeling like this, and it sounds important to get help right away—please consider reaching out to a trusted adult (like a teacher, doctor, or school counselor) or calling a crisis helpline so you can talk to a professional about the voices and thoughts you’re experiencing. You don’t have to face this alone; mental‑health professionals can listen, assess what’s going on, and offer support or treatment that can make a big difference. If you can, try writing down what you’re feeling in a diary or note and bring it with you to your appointment to help explain things clearly.",0.5279430150985718
"Last year, I just always felt hopeless. I don't have a great relationship with my sister. I lost my mother recently, and that really added to my sadness. My sister always brings up how I was never close to my mother.","Wow what a painful journey you have been in for a long time. Death and grief bring up so many painful reminders of relationships--what they could have been, never were, and what was lost. With death of a family member the family often falls apart for a while... or longer. I hope you can find some support for you and your pain that was occurring before your mom's passing. I also hope you can find someone to help you set boundaries with your sister so you can have your time (as long as you need) to heal from losing your mom and then later figure out how to interact with your sister. ","I’m really sorry you’re carrying so much grief and tension right now; feeling hopeless after losing your mother and dealing with a difficult sibling relationship is understandable. Remember that the skills you’ve developed as a young caregiver—multitasking, empathy, resilience—show how strong you already are, and you can lean on that strength when things feel overwhelming. Consider reaching out to a trusted friend, teacher, or carer‑support worker who can listen and help you navigate both your loss and your sister’s comments.",0.5184297561645508
"I was anxious to go to middle school. I was afraid of what people might say about me, so when school started, I wasn't acting like myself. I was quiet, which I'm usually not. I didn't talk to anybody and didn't have any friends. Then a few years later, my grandma died. I really became depressed and stop going to school for a little. I hated myself and still do. I just need help. I need someone to care for me. I need someone to show that they care.","I agree; you need more care and support. No one deserves to feel alone, or like they hate themselves. We're all wonderful, imperfect, complicated people and we're at our best when we're all helping each other. I'm glad you wrote this question, because a lot of people have this feeling sometimes. I can tell that you're smart, because you seem to sense that the two things you wrote about are connected...you ""not being yourself"", and then how you felt when your grandma died. When Grandma died, you needed and deserved extra love and support, but the people around you didn't seem to give it to you, maybe. My hunch is that they wanted to, but that they didn't know how much you needed it, or what you needed exactly. The older you get, the more you will have to take charge of letting people know what you need. Maybe this is one of the suckier parts of being mature, but that's how it works. When you started middle school, it sounds like you changed; you got more quiet, right? That must have felt weird, to not be acting like yourself. It sounds like fear tricked you into thinking people wouldn't like you. Fear can be silly. So then, fear got you to not show yourself, and when we don't show ourselves, people can't see who we are; they don't know us as well and then they don't know what we need and they can't care for us as well either. Fear of not being liked isolated you from the people who love you. It does that to a lot of us. So, where you're at right now is because of what fear did to you, and also because when Grandma died you were already isolated so people couldn't see your pain and know that you needed support. There's a simple solution, but you'd have to be brave enough to look fear in the face and say ""Get off my back!"". ""You're not helping me by telling me lies."" Can you be brave enough to go back to your old, louder, self? If you talk to the people closest to you...tell them what you think and how you feel, then they'll be able to give you the care that you want and deserve. I wish you well as you try this!","I’m really sorry you’re feeling this way—you deserve support and someone who truly cares about you. It can help to reach out to a trusted adult—like a teacher, school counsellor, GP, or a family member—and let them know how anxious and sad you’ve been, so they can connect you with extra help (e.g., a young‑carer project, counselling, or mental‑health support). If talking feels hard, try writing down your thoughts first, then share them with someone who can listen and guide you toward the right resources.",0.4810789227485657
"Every time I send a message to someone or a group message on Instagram, iMessage, or snapchat people will read my messages but then they won't answer me.    Could it be that there is something they don't like about me? I don't understand why they won't answer my messages. How do I get people to respond to me?","I understand the feeling of not being liked due to not having any responses on the sites you list.More than likely the non-response has less to do with liking you than w liking the way you write your messages.Have you tried asking a question in your posts?  This would be one way to invite people to answer your post.When you write,  imagine yourself as the reader of the post.If you think about the wording of a question which would motivate you to respond, then this formula will very likely be the same for many others who read your post.Good luck!","It sounds really hurtful when people read your messages but don’t reply, and it’s understandable to wonder if something’s off. Try talking openly with a trusted friend, family member, or a counselor about how you feel—they can help you explore whether you might need to adjust how you ask for a response (for example, ending with a clear question) and also reassure you that you’re valued. Remember you’re not alone; reaching out for support can give you both perspective and practical tips for improving communication.",0.4414862394332886
"I think adult life is making him depressed and we often sleep in on weekends untill 1 or 2 pm. We just eat, smoke weed, watch movies, and he'll go on his phone all day. He doesn't seem motivated to do much and he's often angry.

 I have no clue how to help him take his mind off the negative, or to distract him into a different light. How do I help him?",How do you help yourself to believe you require more than what he offers to you?What do you get from this relationship which feels satisfying?To answer this question may in the longterm be the best way to help your bf.,"I hear how hard it is to watch him stuck in a cycle that’s draining both of you. Try gently encouraging a small, regular routine—like brief morning walks, a shared meal, or a short “STOPP”‑style breathing break—to add structure and lift mood, and reach out to a school nurse, counselor, or community mental‑health nurse for supportive guidance. You don’t have to do it alone; connecting with trusted friends, a project worker, or a youth‑care network can give both of you the extra help and encouragement you need.",0.3466424345970154
"I have so many issues to address. I have a history of sexual abuse, I’m a breast cancer survivor and I am a lifetime insomniac.    I have a long history of depression and I’m beginning to have anxiety. I have low self esteem but I’ve been happily married for almost 35 years.
   I’ve never had counseling about any of this. Do I have too many issues to address in counseling?","Absolutely not. It sounds like you have significant trauma and it will continue to impact your depression until it is dealt with. Everybody has issues, though some more traumatic than others yet it is best to just start somewhere. I would encourage you to begin counseling and work through some of your history at your own pace in order to begin to impact and reduce your depressive symptoms.","No, you’re not “too many” to bring to counseling—therapists are trained to work with complex, overlapping histories like trauma, illness, insomnia, depression and anxiety all at once. A counselor can help you prioritize what feels most urgent and give you tools (e.g., CBT, ACT, compassion‑focused therapy) to tackle each area step‑by‑step. Reaching out for support is a strong first step toward feeling better and more balanced.",0.4307136535644531
"I'm in my late teens and live with my dad. The only time I go out is for my college classes. Sometimes when I see my friends I want to talk with them, but sometimes I won't want to talk to them for days or even weeks.    Sometimes I feel i'm not worth knowing or i'm never going to do anything right.
   Are they right, am I depressed?","I'm alway wary of assigning a term to a feeling, as often that term becomes more important than the feeling itself. From the very little that you have written, it is clear that you are going through something that has made you extremely low, affected your self-esteem and motivation, limits your enjoyment of formerly pleasurable activities and affects your feelings of self-worth. All of these are aspects of being depressed, though you can be depressed and still not have ""depression"". Counseling is definitely a place where you can go and sort out why you have had such a sudden a drastic change to your mood. Sometimes our mood can be effected by changes in our routine, losses or significant disappointments. Talking with someone will not only help you to better understand why you are feeling this way, but they will also help you to ground yourself and learn strategies and tools to help you to manage your mood and strategize for the future. I do hope that you will reach out. Feeling alone can be harmful over long periods of time, as it can stop us from seeking out the support we need.","It sounds like you’ve been feeling isolated and low‑self‑worth for a while, which can be signs of depression, especially when caring responsibilities limit your time with friends. Reaching out to a trusted adult—such as a teacher, school counselor, or your GP—can give you a safe space to talk about these feelings and get the support you deserve. You don’t have to face this alone; professional help and even a simple check‑in with someone who cares can make a big difference.",0.47786420583724976
"How do you know you have the right therapist for you?
 How would I know how to ""train"" my therapist to be able to give me what I need from treatment?","This is a great question. Finding the right therapist can be tricky because you don't really know how someone will be like until you meet them. A few ways to prescreen are to:- Visit the therapist's website, psychologytoday profile, social media, etc...- Have a phone call with the therapist prior to your first appointmentOnce you meet your therapist it is important to be clear with your wishes and expectations. We are trained in helping you thrive in your life but we cannot mind read so if you don't tell us, we won't know. Don't be shy about what you like and what you don't like. A good therapist will listen to your needs, process them with you, and create a customized plan that works for you and your life. A good therapist will also not take anything you say (even criticism) personally. Coming to therapy is hard and often times you might not want to go. What makes a good therapist is someone who understands this and tries to make you feel as comfortable as possible while you address uncomfortable topics.","You’ll know you have the right therapist when you feel heard, understood, and comfortable sharing—signs of a strong therapeutic alliance that often outweigh any specific therapy model. Try a few brief, no‑obligation consultations; if a therapist’s style (e.g., practical CBT vs. insight‑focused psychoanalysis) matches what you’re seeking, keep them, and don’t hesitate to move on if the fit isn’t right. Once you choose someone, openly discuss your goals and give feedback about what helps or doesn’t, essentially “training” them by pointing out the approaches that work best for you.",0.44331371784210205
"Sometimes I can't stop thinking about life after death. I was raised in a religion that teaches that we will live on forever either in hell or in heaven.  When I think of living forever (even if it is in heaven which should be good), I feel overwhelmed. I don't like the thought of living forever and ever and ever. Sometimes I just can't get the thought out of my mind and the thoughts lead to panic and anxiety.  Am I crazy? I don't think these thoughts are normal.","You need to find an outlet. Someone to talk to. Your dad or someone who loves your mother as well is someone ideal. But anyone could help. Just look to someone for help. If you can't find anyone who you think will listen, talk to your mom. It can help greatly just to get the words out. Tell her how you feel about her passing, but then also about everything else. Talk to her about your day. Tell her about happy things. I don't know if you're a religious person, or where you believe she is now, but no matter what you can talk to her.","It’s understandable to feel overwhelmed by those thoughts—they’re not a sign that you’re “crazy,” just a sign that the anxiety around eternity is getting tangled with your daily stress. Practices like brief daily mindfulness or CBT tools (e.g., the ABC exercise) can help break the cycle and give you a calmer perspective. If the panic persists, reaching out to a trusted adult, counselor, or mental‑health professional can provide extra support and reassurance.",0.385272741317749
"Is it normal for people to cry during therapy, or is it just me?","Yes, it is very normal to cry during a therapy appointment.  When you meet with a counselor, you are opening yourself up and sharing very vulnerable sides of yourself.  Through this deep introspection, emotions (sometimes unexpected) can come out and this is completely okay and very healthy.  Research has shown that crying reduces pain by releasing oxytocin and endorphins and reduces stress through the release of stress reduction hormones.","Yes, it’s completely normal for people to cry during therapy—many clients experience strong emotions as they process what’s going on. Crying is often a sign that you’re connecting with your feelings and that the therapist’s support is helping you explore them. You’re not alone; therapists are used to seeing this and it’s part of the healing process.",0.5000916719436646
"My friend is abusing her prescription medicine. Even though she told me she didn't have any more pills, I found she has prescriptions for anxiety medications.","Your good intentions to help your friend stay clean, are very caring about her.Unless your friend feels like stopping pills,  taking them away will mean she finds them some place else.The problem that anyone who is addicted to pills has, is that the person is psychologically and at least with xanax, physically addicted.Taking pills has basically become a standard part of your friend's life.Her problem is bigger than your ability to care.If you haven't already done so, tell your friend directly about your opinion on the way she is using pills.This is not a guarantee that she'll stop.It isa way of you showing that you care about her.Offering love and advice are the only things you can do for her.Meanwhile, knowing she is hurting herself is probably hurting you.Be sure to keep a sense of balance within yourself.  Offer your concern and know she is the one who must decide to stop using.","I’m really sorry you’re seeing your friend struggle; it can feel overwhelming when someone you care about is misusing medication. You might start by gently sharing your concerns with her and encouraging her to speak with a trusted adult—like a school nurse, counselor, or doctor—who can guide her toward safe, professional help. If you ever feel unsafe or need extra support, reach out to a local mental‑health nurse or another health worker who can advise you on the next steps.",0.391240656375885
"When my boyfriend gets in a snit, he gives me the silent treatment for days. When I ask what is wrong, I get nothing: no reply, no phone call. If he does reply, it is something very sarcastic and hurtful. He never admits he is wrong and never apologizes.","You are in an abusive relationship-not because of your boyfriend's silences but because he is comfortable being sarcastic and hurtful, never admits he is wrong and never apologizes. It is your choice to participate in an abusive relationship. You can not stop an abusive partner from being abusive no matter how wonderfully you treat your partner. You can either accept the terrible relationship as it is or reach out for the support that you need to leave the abusive relationship. I wish you well, always.","I’m really sorry you’re dealing with that — being ignored or spoken to hurtfully can feel isolating and draining. Try to choose a calm moment to share how his silence and sarcasm affect you, using “I feel” statements, and let him know that you need respectful communication and an apology when he’s upset. If the pattern continues or feels unsafe, reach out to a trusted adult, counsellor, or a confidential youth‑carer adviser for support and guidance on setting healthy boundaries.",0.41827136278152466
"My ex-fiancé (whom I am still seeing) left me because of the pressure from all three of his teenage daughters. They wanted him to try to work it out with their mom (his ex-girlfriend of 20 years). He and I split three months ago, but I have been seeing him pretty regularly despite the fact that he is living back with his ex-girlfriend and kids. He is ""co-existing"" for the kids and fighting all the time with his ex-girlfriend. His daughters don’t want their dad with me because my two boys (grown adults and on their own now) had bad reputations and issues with drugs. His daughters say it is embarrassing for him to be with me. He and I had an absolutely amazing relationship and connect on so many levels. He is getting a lot of pressure from his family and his longtime friends to ""do the right thing"" and stay with his ex-girlfriend for the kids. He says he wants me to wait. We were going get married last year. He bought me a $1000 dress, we had invitations made, and everything set up, but then his girls told him they'd never speak to him again if he married me. He says he’s trying to mend his relationship with them.","Hello. It seems you are in a set of circumstances that are highly uncomfortable for you. Do you feel those circumstances are healthy? Do you find pleasure being in such a place of uncertainty? Why do you continue to be in this situation? Without meaning to appear that I might be lacking in compassion, you do have the option to leave the connection completely if the harm it is doing is more that the pleasure it brings you. Is there a benefit to being in this relationship? Do you consider this situation to be for your highest good? Is it healthy to be involved in something that is not likely healthy or perhaps could even be seen as dysfunctional? In truth, only you can decide the answers to these very important questions. I would encourage you to think of who benefits by being in this situation, and how you might be able to find happiness in other relationships that are healthier and more positive. In my clinical view based on what I read, this particular relationship does not carry the joy I am sure you want, nor the healthy interactions you would expect in a functional romantic engagement with another person.Beating yourself up about potentially wasting all this time waiting for the other person to come around will not serve a positive purpose. It likely will only lower your self-esteem. There is a time to wait to see how things develop, and a time to move on to other experiences. You are the one to make that choice, but I would encourage you to connect with your inner higher self, for the most clear answer. Chances are, you already know the answer, you just need to embrace it. Getting in touch with a counselor in your area can also help ferret out some of the deeper issues that you might not have felt comfortable expressing here.","I hear how painful and confusing this situation feels, especially with the pressure from his daughters and the memories you share. It can help to step back from the “sunk‑cost” feeling—just because you’ve invested time and love doesn’t mean staying is the healthiest choice for you now—so consider a clear plan B that protects your emotional well‑being. You might also reach out to a trusted support service (e.g., Young Minds or Kooth) to talk through your options and feelings in a safe, confidential space.",0.39851611852645874
"How do you know you have the right therapist for you?
 How would I know how to ""train"" my therapist to be able to give me what I need from treatment?","Finding the right therapist can be difficult, especially if you've never tried it before. Things to consider are location, availability and what specifically are you looking for. Some practitioners specifically only work with a certain type of issue (i.e eating disorders, adolescents, anger management, life transitions, anxiety...etc) and others can work with a variety of concerns. As far as training your therapist, you can't. You simply let them know what you are looking to work on or what you think may be an issue for you. Depending on the way they practice(their style of working with clients) is how they will then decide to make a treatment plan that works best for you. You can always ask them their specialty practice population, the problems they generally help others with and what type of mental health provider they are (Psychologist, social worker, licensed mental health counselor).","You’ll know you have the right therapist when you feel a strong, supportive connection – you’re comfortable sharing, you understand each other’s language (e.g., CBT‑focused if that’s what you prefer), and you notice genuine progress in sessions. Take advantage of the usual initial consultation or trial session, try a few therapists, and choose the one whose style and approach feel like the best match. Once you’ve chosen someone, simply tell them what you need, give feedback on what’s helping or not, and work together to shape the treatment so it fits your goals.",0.4853711724281311
"I have terrible anxiety and depression. I've tried various therapists and pills, but nothing's helped.","Is it possible you simply didn't mix well with the particular therapists with whom you've worked?   If this is possible, interview a therapist before  starting therapy.   Then you will be choosing a therapist who feels compatible with your way of seeing yourself and your life.Also, therapy isn't for everyone.Read about the different healing modalities and see if one of these speaks to your interest in feeling better.What matters most is finding among all the legitimate healing methods, what you believe will be effective.","I’m really sorry you’re feeling so stuck – it’s understandable to feel frustrated when therapy and medication haven’t helped yet. It can be useful to connect with a local mental‑health nurse or school counsellor who can offer tailored support and guide you toward evidence‑based tools like CBT’s STOPP technique, meditation or self‑help apps (the NHS and Rethink Mental Illness resources have good links). Remember you don’t have to face this alone; reaching out to someone you trust and exploring the young‑carer well‑being resources can give you additional practical strategies and emotional support.",0.43071407079696655
"I feel angry, anxious, and depressed. The PTSD I suffer is from a past relationship.","If the symptoms are to the extent that they are affecting your ability to function, you may want to consider seeking treatment. PTSD, anxiety, and depression all typically respond well to treatment if provided by a trained clinician. Common types of treatment for PTSD that you may want to look into include Cognitive Processing Therapy or EMDR. The nice things about Cognitive Processing Therapy is that it is time limited and only lasts 17 sessions typically. ","I’m really sorry you’re feeling so overwhelmed—anger, anxiety, and depression after a painful relationship can be exhausting. Trying a CBT‑based approach (like the simple self‑question prompts or an app such as uplift.app) and reaching out to a trusted counsellor, school nurse, or local mental‑health nurse can help you process those emotions and start feeling better. Remember, you don’t have to carry this alone; there are resources and people ready to support you as a young caregiver.",0.32197245955467224
